condition_id,category,liquidity_tier,strategy,side,entry_price,stake,fee,outcome_yes_won,pnl
0x2653c341f4525005f7cad6bf4aaf21ed5c6dea1f0e039a8139258b50c930eb49,econ,5-15K,S4,NO,0.0245,50.0,1.0,0,0.2557662737057882
0x863204a0c8edc5f7fea74fa1280c90bec799129bb60736dbae73b83e067e0b5a,econ,5-15K,S4,NO,0.029,50.0,1.0,0,0.493305870236874
0x64006deac1cc8b4bcd5c8b069f237c94a08bd8ec4f1d42c62b8dcf442cd593e7,econ,5-15K,S4,NO,0.065,50.0,1.0,0,2.475935828876999
0x9a70d9869085f10191c73ed8e0873ae7af6dadcd12647d322a6cb0533fa5c40b,econ,5-15K,S4,NO,0.06,50.0,1.0,1,-51.0
0x220f4b035f1c6701221473d202623a2ecbb773a4252264450988c78715de3eb0,econ,5-15K,S4,NO,0.115,50.0,1.0,0,5.497175141242934
0x452a733568a16bd66cd62bbed596bf71e1680e744f48bd0ed5fef4bcb36bfe53,econ,5-15K,S4,NO,0.09,50.0,1.0,1,-51.0
0xedae387fc507f67a8c351dad9de7c8b80442bcfe28188f8cf73fd86afd421cd5,econ,5-15K,S4,NO,0.08,50.0,1.0,0,3.347826086956516
0x12cc238eb11c7c89b1b8f4de7f9175299f28e16156aaba05dd6c8390086cf38d,econ,5-15K,S4,NO,0.005,50.0,1.0,0,-0.7487437185929622
0x19f6ebdc6becb51ac98f76f2927e3559c01a2898ff22be6cf554eca9b1c29f08,econ,5-15K,S4,NO,0.0455,50.0,1.0,0,1.3834468308014678
0xd625bf2aa030fb38a018f46521d2c11f3a9a7a849a51ff2b51cef034386770ce,econ,5-15K,S4,NO,0.007,50.0,1.0,0,-0.6475327291037232
0xac95a5009e493902628eaaa2138780fca5b5476825924ae7de023e8c65917662,econ,15-50K,S1,NO,0.954,50.0,1.0,1,-51.0
0x5d0c7869d6bbd5c926178c5ebb2c1ab1afa3e1b04bd036bcde5573481e3998c0,econ,15-50K,S1,YES,0.0225,50.0,1.0,0,-51.0
0x8cc1eabe78fd1bb60fc7b324f25b67351145be8b6413595592afdde15aa6ae35,econ,15-50K,S1,YES,0.12,50.0,1.0,0,-51.0
0x33ad8fe940ad79febf41181020a5bbfee9ffb632b28f6412035798fb4fe00198,econ,15-50K,S1,YES,0.1,50.0,1.0,0,-51.0
0x98bc1dae77ad789ec2d638cce495a6f03c4028ec372eba7f7c2fa8e17f63e06c,econ,15-50K,S1,YES,0.145,50.0,1.0,0,-51.0
0x590d0bf35aa2fd267a3c2f83e0ea896bb0aa906e1a83ff812a2fab4f68541e17,econ,15-50K,S1,NO,0.9805,50.0,1.0,1,-51.0
0xb49048083ea92ebf7a9a798f553ccde94ca107acd996dc5dfabc6cc9921055e9,econ,15-50K,S1,YES,0.1,50.0,1.0,0,-51.0
0x2aafc5e2c2653bf25664ba5a767b2164bd2b132e22e03aebb0e2f469d2a8bd17,econ,15-50K,S1,YES,0.014,50.0,1.0,0,-51.0
0x297fb23d5aa6470c0ac5c6d88601a971674d0e94f928d9c63be45d99f6cc0451,econ,15-50K,S1,YES,0.0585,50.0,1.0,0,-51.0
0x31d7fbf8a4b08ea07e3ffa283d9c5acbaaadf247da08a57e9f0795f6f742f4bd,econ,15-50K,S1,YES,0.12,50.0,1.0,0,-51.0
0x4421ddf25598700841a09acfc93a847e721d4b5ee5dfc064781ae32dd3d30be3,econ,15-50K,S1,YES,0.14,50.0,1.0,1,306.1428571428571
0x026bd42df2b17550ad5edceb43f95553b254deb94571905c5338cb3dc5a801ab,econ,15-50K,S1,YES,0.09,50.0,1.0,0,-51.0
0x64a52387ff320e58165b8b8092fbe4ba418a19549d902fd7a938a50f2fbdfae3,econ,15-50K,S1,YES,0.015,50.0,1.0,0,-51.0
0xf281672b936cd0302b59fed987a5a5ddf5d85fc38a0d5e534578c85dee01a2b4,econ,15-50K,S1,YES,0.0215,50.0,1.0,0,-51.0
0xb2f5ef6a61b6dbc25602b09384d734c1a811086ed6d9a979ec13d4458999840b,econ,15-50K,S1,YES,0.008,50.0,1.0,0,-51.0
0xb146887546d8b19d236f10c247baa0c3fef5d6ca242b24b0ed3b66b857cdc71c,econ,15-50K,S1,YES,0.14,50.0,1.0,0,-51.0
0xa3658667051a8fe1bcf30b0a202d2b1167afcfe61872e65b6aa300d7b6a5e7b1,econ,15-50K,S1,YES,0.0245,50.0,1.0,0,-51.0
0x14157ce8844eb963c4dc36c7e3499408eaf89fa4ecb63114f798dcd9dbcdf8ad,econ,15-50K,S1,YES,0.02,50.0,1.0,0,-51.0
0x3c5c5177c3034d770e5874ba820ca50d0e5447d1de309456f662e71eabcda7ce,econ,15-50K,S1,YES,0.09,50.0,1.0,0,-51.0
0xccf4f0f408609486b3611a5089769c8bc6aedb25f65e13a030f8fe8598791d81,econ,15-50K,S1,YES,0.059,50.0,1.0,0,-51.0
0x10bac9207caac2ecc6c49e75f74db4f21428e01cd09c96fef9774bb32df1f889,econ,15-50K,S1,YES,0.019,50.0,1.0,0,-51.0
0x5e1f8f243e8dfcc8822ec886741e74fb2fe1d34bda3810511ce32d62b0f22d46,econ,15-50K,S1,YES,0.0055,50.0,1.0,0,-51.0
0xbe55fb3cb6873c9487969eb212ca59cc4600dfafe4e41e39af10e0d718a606d1,econ,15-50K,S1,YES,0.0205,50.0,1.0,0,-51.0
0x2e28c5bb005502bde4d12029c2cc12537d70d8a2411dda2ad202544abf048574,econ,15-50K,S1,YES,0.1,50.0,1.0,0,-51.0
0xb7ce4dfc9b1ae706976ee41b50bce77925e1211114b61c197d5b13299bfaf0cb,econ,15-50K,S1,YES,0.021,50.0,1.0,0,-51.0
0xd0e8530204577ff261890cdffd2ba9ed8dbdce85a6b9b479bf56b2ac682ae10d,econ,15-50K,S1,YES,0.037,50.0,1.0,0,-51.0
0x8028f0d4d0399f41108d0ba3d81e33a77e9a8ff1724850f3c1b85874a2c59038,econ,15-50K,S1,YES,0.016,50.0,1.0,0,-51.0
0x3c7d37f080c6faa1560ae04c8df40014c9a62325987c9df87da1b946ac56b95c,econ,15-50K,S1,YES,0.115,50.0,1.0,0,-51.0
0x246847d434dc502a05f64eb0b7c828cc2ed4dcb28e62383b9f288f66aab6b06c,econ,15-50K,S1,YES,0.055,50.0,1.0,0,-51.0
0x7fd7aefdb2f7445b4ec303b71146524fb2debb97d0c5e421c90f9a5b93c4525c,econ,15-50K,S1,NO,0.915,50.0,1.0,1,-51.0
0x232b0a5b7ca928ac04a9fbf52017c88f5875832afa397eb585c68fa06a14a569,econ,15-50K,S1,YES,0.0055,50.0,1.0,0,-51.0
0x6d2b502ec35cbd35c891def7e2ee1a2515a47ef0a16b0517e37f2eaad88a9c0f,econ,15-50K,S1,NO,0.9995,50.0,1.0,1,-51.0
0x26bdd3d8c46628b7f60db5b1e564ab47b44e640a57bd4b6ac78aec171a2a4c73,econ,15-50K,S1,YES,0.125,50.0,1.0,0,-51.0
0xef3a31930a2e8a16a8ff28ad5250d513e56740100e47c802982573fe6f903d21,econ,15-50K,S1,YES,0.135,50.0,1.0,0,-51.0
0x03c4ee7b09259babccfee2c337214d5f273d69c35849698e307af5240c9a1d67,econ,15-50K,S1,YES,0.065,50.0,1.0,0,-51.0
0x067d92ae747363cd58f696351d9351e9bc39bc1dffb677b15a492f595f17009c,econ,15-50K,S1,YES,0.125,50.0,1.0,0,-51.0
0x51da58a7c5c5228e6bf1c45546b08568daef4432e5ef40ae02beff17c5ce0b6f,econ,15-50K,S1,YES,0.065,50.0,1.0,0,-51.0
0xdef2cf7db175d6f50fc13ce60eb122e1fae725a2af50d1392361eca4a064364a,econ,15-50K,S1,NO,0.9275,50.0,1.0,1,-51.0
0xf8afd8e73b4cdee0b59be60a9772b2cf896b75c32af3f50d61cfe8e3f1dcbb3e,econ,15-50K,S1,NO,0.951,50.0,1.0,1,-51.0
0x255f45b5cdd0a0f9b00437e0a18d16f438bc7f06bbeef811f938da53389919b0,econ,15-50K,S1,YES,0.0255,50.0,1.0,0,-51.0
0xbd044d36e858baef2fc7d809acc0c38109dc8e12a7b519e15ee18c8c5b55b938,econ,15-50K,S1,NO,0.855,50.0,1.0,1,-51.0
0x584ec564b502309b3a701f00e6714d1e7fa58a907437ec6a84e00f05b6848a59,econ,15-50K,S1,YES,0.003,50.0,1.0,0,-51.0
0x9f8ee55b74e5d3404744b169867c57931213445db9feb67119c7cd07d0cdf2f0,econ,15-50K,S1,YES,0.0035,50.0,1.0,0,-51.0
0x33085df7b4c5b27cea680625ed033192fc72c31065b038a87432cd37b65c2688,econ,15-50K,S1,NO,0.895,50.0,1.0,1,-51.0
0x22e2a468a5b8ba7576a0749c760c6838f1b1a3ad30d3c06cf34a8ba90e3fca67,econ,15-50K,S1,YES,0.0255,50.0,1.0,0,-51.0
0x6cb28522ae6a7e48504f690723bc534d0b15b36b142ae86ede2237ba1b791fd9,econ,15-50K,S1,YES,0.0085,50.0,1.0,0,-51.0
0x5afab7decd9695406d6860bcfd6b9fdf2035f1a05c09b7a0aa683b712fca3592,econ,15-50K,S1,YES,0.08,50.0,1.0,0,-51.0
0x1b893f9cf053374239e87d49e758bd91a4799c559aeffb892a9a5928fcd3a33b,econ,15-50K,S1,YES,0.0075,50.0,1.0,0,-51.0
0x367b5d54a83fb5cd75c2065474166e19a85b7b1d290a938af1b7f67e7402af88,econ,15-50K,S1,YES,0.0145,50.0,1.0,0,-51.0
0x258b33c98865de3844d46b2b1a2b3c860c786de7bc12dfd075eef598e252107a,econ,15-50K,S1,YES,0.14,50.0,1.0,0,-51.0
0xae95665716cd8bfc5be9a45b720b48c3f85277f6b03724ac17ec5a677df098df,econ,15-50K,S1,YES,0.0135,50.0,1.0,0,-51.0
0x11d4b011e263b36f6c1805c236bef4b27c1c3856858f3a1f3d3d04e4720c7e21,econ,15-50K,S1,YES,0.0405,50.0,1.0,0,-51.0
0x867969cc454e878496116906c349eacced2e2ffc5a9de5db1ec0fb788ed0d5fc,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0xc6d247e9095f9bf2f3941089cb1737bed063a6b71da44daa2f77c1eefe2d0538,econ,15-50K,S1,YES,0.012,50.0,1.0,0,-51.0
0x063212bd0584056ec5d5499001ce19c9b0d00ecb0a44279375fa50a9e377a308,econ,15-50K,S1,YES,0.115,50.0,1.0,0,-51.0
0x231ed6c3b2976f88dd91d060551da8df79e896b199d2b2cc00bf19064e84ac5e,econ,15-50K,S1,YES,0.002,50.0,1.0,0,-51.0
0x16d46ac956f418c1a220315568c6cec3e8dc6f5669023bba962a35f124378f5e,econ,15-50K,S1,NO,0.955,50.0,1.0,1,-51.0
0x700daa10d5e12c4ec24ef568142df24d3dcac2b6c7fa586645678382371339a3,econ,15-50K,S1,YES,0.125,50.0,1.0,0,-51.0
0xf324db4785e076e056cf6c66aa7a9d9d93bb281abea69081657fc0a0bbb1e423,econ,15-50K,S1,YES,0.024,50.0,1.0,0,-51.0
0xd81ceb63d0d5a9c35b116fdec4793438cc873d5c1fe0742d7225c13c66478b43,econ,15-50K,S1,YES,0.1485,50.0,1.0,0,-51.0
0x9f32748075108b4cb57fdc3bd2d41ab8a627045abdde049948cb4933f2345932,econ,15-50K,S1,YES,0.115,50.0,1.0,0,-51.0
0x53278338f3435a8829bdee6df7aef4d949d40dca2a4a0b10be1de8baa440b80d,econ,15-50K,S1,YES,0.0515,50.0,1.0,0,-51.0
0x6a1e9ffa3b4da78fa539081c30fc9296c8ce3c24ac60db42f87c57a5cf36654b,econ,15-50K,S1,YES,0.045,50.0,1.0,0,-51.0
0x4df025c5e8da670b6f19cacea4d9c745960e8174126eb64fcfb4c9a67f2d75d5,econ,15-50K,S1,YES,0.0265,50.0,1.0,0,-51.0
0x8ed980ae5b48da84e49c09cf67b6ecff32b36f7fc0f88651127edfd438962d2f,econ,15-50K,S1,YES,0.037,50.0,1.0,0,-51.0
0x813917fd5678498d2c73106d5c625b8f13fea87d675699a5de65ab7c2accfa2c,econ,15-50K,S1,YES,0.021,50.0,1.0,1,2329.9523809523807
0x955b31a6633694306e587de21cac3c65512ef59dcc739d4c768a53013b1cacad,econ,15-50K,S1,YES,0.042,50.0,1.0,0,-51.0
0x21e6f4e425c3786fb031b3afa52388b302dc005c1dbceef0715ef1d425f21dc1,econ,15-50K,S1,YES,0.0035,50.0,1.0,0,-51.0
0x06c1ca9f97e22da57343d21322e7928cfdac6ad795b84c6f6247bacc2f023b92,econ,15-50K,S1,YES,0.009,50.0,1.0,0,-51.0
0xe729569d2e6a317d7310ec03e614c15796503e2b11ba94f429ffb7abb3fa1089,econ,15-50K,S1,YES,0.0025,50.0,1.0,0,-51.0
0xfa463d64b5fe2af2a7019c269ac13d75efc0d5f75f43180c9169ab39d216d06f,econ,15-50K,S1,YES,0.021,50.0,1.0,0,-51.0
0x3c2aa4b55dd1b4656df978effba9bb5d4cde7a439bd27f60fc2e08c7736adcee,econ,15-50K,S1,YES,0.004,50.0,1.0,0,-51.0
0x5abf45b216ba14d05af1ab9aa5046e2b309e142fa067fa22608bf685f6879fcf,econ,15-50K,S1,YES,0.0015,50.0,1.0,0,-51.0
0xe16ea0533ad398a6a54ef4350852bd67748f0cd18b4a0ed5a785914d344b396b,econ,15-50K,S1,NO,0.9945,50.0,1.0,1,-51.0
0xc3220fb3f362b8a77f6b28566b47efaae71eb2718a0a5a7be7055c7ad5932da1,econ,15-50K,S1,YES,0.045,50.0,1.0,0,-51.0
0x1ff3643f5d4bf95adf75765050f90b8f34c94b8c7bf5d0608e7b92ba8db98fa9,econ,15-50K,S1,YES,0.0405,50.0,1.0,0,-51.0
0xe37deeff57b3f974ee90259bfd412bfc5029733965478d1d3c7166b6c1ceafe7,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0x7e98067eccaf618360fb9f376fe69e949c82eb4a46ed2f97c1758a843168daa2,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0xe031387f4fc1907aea1c2d4036add74fd1ab135b16a45d71e49474890cc55c3c,econ,15-50K,S1,YES,0.03,50.0,1.0,0,-51.0
0x830b464c8d6975ab99fc172dba81d236c5be82fb3336c0a39b548f41a2004f16,econ,15-50K,S1,YES,0.0265,50.0,1.0,0,-51.0
0xadf3731d0b8df27ad5db8b2b6814f2561634f354cbcf7af6b8b484b813331406,econ,15-50K,S1,YES,0.095,50.0,1.0,0,-51.0
0x2e237cefd244a839b4d1f6000f8fa62ad75da8ab6aa0bbe7f6174fb96e7a4d37,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0xc66c2d3ea1cc5ae2a4c3b96d6a92d6bac5d4fb764695c9dcff21aedffa8f11b2,econ,15-50K,S1,YES,0.12,50.0,1.0,0,-51.0
0xab0bdc2af557289948c5224cf1b61c9bd8a8f03ac94e99daa488c8516258a814,econ,15-50K,S1,YES,0.007,50.0,1.0,0,-51.0
0xc8c341e9089643a1d87c71555547d1dae6c49e9c262c3cdcfc8323fb658407f4,econ,15-50K,S1,YES,0.066,50.0,1.0,0,-51.0
0xceabc3b7429e811f05d01575b77e84f8eff4046561f04ec6835bed131d3e7335,econ,15-50K,S1,YES,0.002,50.0,1.0,0,-51.0
0xa47d5522a14e98422b06053bc153cbb731321e286c12a5a8f75036f6c302e167,econ,15-50K,S1,YES,0.069,50.0,1.0,0,-51.0
0xbac49f234f6b0541c7ba0cd2c142ed93838f301c97f86619c81b19921e72d934,econ,15-50K,S1,YES,0.13,50.0,1.0,0,-51.0
0x43cffdf83dd954fe1f2b22ebf006d21ec6b19e65e65df6c3a285192c161a5bdb,econ,15-50K,S1,NO,0.87,50.0,1.0,1,-51.0
0x3a06f1474fc8f1705e13416ff9bbe2220cfa4e4c585b739ae9971385c3e8a677,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0xab9b2db51a3f83918c9816a5f0a95214199bf28e9c2456ba221e4c7f5652a43f,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0x2be051d061713dea865057cea42b9b79e4967f215966763c25db27be798ab675,econ,15-50K,S1,NO,0.9685,50.0,1.0,1,-51.0
0xb09d4c45d25d732b4df58a346cb586cba6b02314a5de3f8389608dbc962c78ff,econ,15-50K,S1,YES,0.002,50.0,1.0,0,-51.0
0x86e6ad07e0b73b82918f540051b2c75ef2c8c34b11c0931fa0a179c2ff965e08,econ,15-50K,S1,YES,0.125,50.0,1.0,0,-51.0
0x8f1218ccc9a3f8d28044433c4ca29a6b6769d9daf03d3d5eff6f12aef68c7751,econ,15-50K,S1,YES,0.027,50.0,1.0,0,-51.0
0x4a130f5c2b11ac521629eddb693713c194bc021b0002a899223377bfb5b455a1,econ,15-50K,S1,YES,0.125,50.0,1.0,0,-51.0
0x451cfbe2c49a64883f30355b804e504075c1eefc8fa0c6095b448debf2663ea6,econ,15-50K,S1,YES,0.0025,50.0,1.0,0,-51.0
0x6ade6ab1213f3305bc0c66792cd69e307bbcf5733b48345aab813c0346e7a8c4,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0x607bc2c95c0ecdc22c7c4fbcaaf78506ee627eb61d3112bb31ce908bd1315745,econ,15-50K,S1,YES,0.07,50.0,1.0,0,-51.0
0xe84fe1887a4b01ad9bd837a4a35d7ea540110af706f5c4010192ab9ddde144ec,econ,15-50K,S1,YES,0.0595,50.0,1.0,0,-51.0
0xe6cfb17a41d1da25fd81bc59b50fa7d5fbdf9584e2122c2649f77703e47dad32,econ,15-50K,S1,YES,0.095,50.0,1.0,0,-51.0
0xcc5a78a3cd40a2b39331ddb5b51ba34a82e54b31bd67fc04dbf8195a3e596b16,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0x497582391d3e998b48815645bf353dff8b2dd4eb4c92d7840c6b34d44661de9f,econ,15-50K,S1,YES,0.0035,50.0,1.0,0,-51.0
0x446b1f871be2d610eb0a4918dde2704690d0492a9f2e22947df22ce7ed6d500b,econ,15-50K,S1,YES,0.01,50.0,1.0,0,-51.0
0x4f7f37643ef5969ed967bbd2cca98a8589c375057db6d12fbde44c90e736d8db,econ,15-50K,S1,YES,0.0185,50.0,1.0,0,-51.0
0x556e26f703ca34b9e53f912fab8edf834c00164ba132cf9b4cd6f220d9d461b3,econ,15-50K,S1,YES,0.0025,50.0,1.0,0,-51.0
0x44404080476ff8a28a8fd00da032902209f7592cca62c98071e5ab0a31a3da42,econ,15-50K,S1,YES,0.021,50.0,1.0,0,-51.0
0x966f570a3f806f9a6ab05e9bc935fe6fefa72992719d0bce7a2a603e4ef41bac,econ,15-50K,S1,YES,0.085,50.0,1.0,0,-51.0
0xa3d97508b8be70356d6147a84b21136efadbea8cbc7a2fe28cc54a0c3c6bc685,econ,15-50K,S1,YES,0.0015,50.0,1.0,0,-51.0
0xdead74c5858ef54748278ccaa3825a20dc28192e9826a15eff75b4fddb0abcaa,econ,15-50K,S1,YES,0.008,50.0,1.0,0,-51.0
0x9d3651c011cb5e0e291f6a7007b7a05d9cf60b614148edba3179612ff57f66ee,econ,15-50K,S1,YES,0.0085,50.0,1.0,0,-51.0
0x3e2e7347226192486b09405a039f2e225ae8267e0886ddd22e89a418b8420022,econ,15-50K,S1,YES,0.05,50.0,1.0,0,-51.0
0xaa23f9457242ef2b7d297cc67ac99376d43f67fa0af4e3389a2ff6fb6de3cbe0,econ,15-50K,S1,YES,0.012,50.0,1.0,0,-51.0
0x85476fb0bd28cf44596b6f46c9e6828134192d394135fae71221475040a8b8a1,econ,15-50K,S1,YES,0.0175,50.0,1.0,0,-51.0
0x6cf1fbf4e8910f5ad13374ca0eaeeb4538a6dd646a290430fe2714a314db51b5,econ,15-50K,S1,YES,0.0025,50.0,1.0,0,-51.0
0xb328c169da72c91272a6e06a1b0147ce7aede12fed61a8dc2f1f074d6f7b817f,econ,15-50K,S1,YES,0.008,50.0,1.0,0,-51.0
0x56aab8f7ac4ae875308a6873228a115ccb43337a14fed4686063df0fc5577575,econ,15-50K,S1,NO,0.89,50.0,1.0,1,-51.0
0xac47f58c98596b70b4dcba88834a490880f5531afa2e3cd860bb25c09d704262,econ,15-50K,S1,YES,0.1,50.0,1.0,0,-51.0
0x8e9ec3b4e955a048a955c27f9f9f3d58e4c24908a5213d65d989d79035ed510b,econ,15-50K,S1,YES,0.015,50.0,1.0,0,-51.0
0xf1d294f2261be947baac1cf934b72727435d98bcc246f0dab40af4faa9b2d618,econ,15-50K,S1,YES,0.0015,50.0,1.0,0,-51.0
0x834b4e86a77d203192fea6a30dc443cd04fa72c47cdb505932d68e1d66f695e5,econ,15-50K,S1,NO,0.86,50.0,1.0,1,-51.0
0xb7d0edbcbd57d3c68b8003054dca3b002e437e4a28e05886b4baa9bf818a4698,econ,15-50K,S1,YES,0.0105,50.0,1.0,0,-51.0
0xa99935484aab4847ad2265a8e557cfbaa483ef9c38a12554cbf5b4f49eb7306f,econ,15-50K,S1,YES,0.009,50.0,1.0,0,-51.0
0x32c801f05b01ac9ed8a2a859795a72664477218a78875988a889db0cf4bd927c,econ,15-50K,S1,NO,0.9695,50.0,1.0,1,-51.0
0xdad32e9cfa63beba28b32d3ebdaf289f4bcfd221788cfa91432cbd2d65986cbd,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0x07105ef83ad7b987ca3c4b9c735a7deff6afb7be701a89e01bcf44ff549d0805,econ,15-50K,S1,YES,0.015,50.0,1.0,0,-51.0
0xe0d08bea14e47f13637d7c55f1b35e4df11b943d6d0bd70b74721df3534598fc,econ,15-50K,S1,YES,0.05,50.0,1.0,1,949.0
0xbc8fc3a5ecc21dce9134dcac004ec04b21e71c37c4fd63694da463e5ca6e0bda,econ,15-50K,S1,YES,0.0365,50.0,1.0,0,-51.0
0x0ebb4a273b3018e26eec86efeae084cf6fabe46e4b92a84380f07d2536bc6b44,econ,15-50K,S1,YES,0.0045,50.0,1.0,0,-51.0
0xf766cd8d4336b4a06b7fddb60574058e2f8631a2ef95d0598632e46a505e5788,econ,15-50K,S1,YES,0.105,50.0,1.0,0,-51.0
0xd3d57dad2f65b0cc1d147c3c90fb795ccfaa06bc203fc880c13c3a50055d1693,econ,15-50K,S1,YES,0.0115,50.0,1.0,0,-51.0
0x210a8b0affb3411b914cf0b179ca8ab3898b69e9d8521d07fda5670b66e52138,econ,15-50K,S1,YES,0.013,50.0,1.0,0,-51.0
0xdad84023bf7a64f70426a14f63c379a578b2c647eb5a2b76ab73469e7abcc002,econ,15-50K,S1,NO,0.9995,50.0,1.0,1,-51.0
0xcf10041e1e7ac942f180097fca532958aae7d89ea9b0e97efa055304564e572a,econ,15-50K,S1,YES,0.0045,50.0,1.0,0,-51.0
0x52105016c7e3c97364777cc479796d23d121254d3b54db32bc926ec3dd69d05f,econ,15-50K,S1,YES,0.0855,50.0,1.0,1,533.7953216374268
0xb85eb8dd7945627ccdf831112623ab9e75ccbfccb5ce5aea324f4873afd45443,econ,15-50K,S1,YES,0.0435,50.0,1.0,0,-51.0
0x069a4499ad881f84546e8ab962a82842d4f3d863d8867cf608183342765d0e5e,econ,15-50K,S1,YES,0.024,50.0,1.0,0,-51.0
0x39c5a327990dbb77836ef3b41a3624095d0d0cc7773514184aceb3fec19d5f9d,econ,15-50K,S1,YES,0.0015,50.0,1.0,0,-51.0
0x07a0819d15876d8566e6e252f8c74fa7a71d7baa6024cac65e572b82ef32f3df,econ,15-50K,S1,YES,0.017,50.0,1.0,0,-51.0
0x3c188f3adf74155cd38ba8368fe65c3f903e422b5cb4714fa1f0b358bee12afe,econ,15-50K,S1,YES,0.0005,50.0,1.0,0,-51.0
0xdb9b4765a55c3b4d06df3d43970a86bdcfe80704351bfb99162826d77b26c423,econ,15-50K,S1,YES,0.0015,50.0,1.0,0,-51.0
0x4457d388431df149bec079e8ee0a59310564954ca8e8e9b417a528371fad6912,econ,15-50K,S1,YES,0.0015,50.0,1.0,0,-51.0
0xc43da4681dee6ef632a404998d00db86fe62e40938ea25e0b2c958ea1f2acc67,econ,15-50K,S1,YES,0.011,50.0,1.0,0,-51.0
0x02718a795b691556acfe65956b9864b796012b42b89e422ca0694592b02699fc,econ,15-50K,S1,YES,0.115,50.0,1.0,0,-51.0
0x8988a98b921cf560320798d9e8e353fcf554b7f8f10acb9bc2a580be2b784bf4,econ,15-50K,S1,NO,0.96,50.0,1.0,1,-51.0
0x956ebc7a207c55bc625d15bca677d465ad94201c297cfc762f025e20f57fdbfd,econ,15-50K,S1,YES,0.0025,50.0,1.0,0,-51.0
0xaa0c959dc97e8cebde8b3ba6bf094ba41f881d993127246935d71e3bb28ec671,econ,15-50K,S1,YES,0.0025,50.0,1.0,0,-51.0
0x4b79a2347626a6a9c8a8795e3a841061a9af7b4b8a3505e5533fea58aa6e2710,econ,15-50K,S1,YES,0.004,50.0,1.0,0,-51.0
0x0966d71b03a061516eb2f6566d7f70d94add56d1fb6a5b5d1e68d3d59fcb6322,econ,15-50K,S1,NO,0.983,50.0,1.0,1,-51.0
0x2f91477e922e33aa5a6b15ed24bbb42d9bd17662c23674f133d3b200372ff7dc,econ,15-50K,S1,NO,0.96,50.0,1.0,1,-51.0
0xdf8855f2cfaca1f0e8a48d2557354c3e5c48aaf3dcf8d8ab154569f70d0da6b1,econ,15-50K,S1,YES,0.0045,50.0,1.0,0,-51.0
0x653ddfa7814701756736823c3c8d7af2ae389824e696eb54cc2b5154d625de2b,econ,15-50K,S1,YES,0.0065,50.0,1.0,0,-51.0
0x5f8b2b1cd13d0fddf53da4a58771d2f2e02c79eae96f2de857ce8c67b372ade3,econ,15-50K,S1,YES,0.0015,50.0,1.0,0,-51.0
0x0f8325f5c867a51d61a6cafd41b5b2a75c6306d0b15566d5410d3beafb3e222b,econ,15-50K,S1,YES,0.0025,50.0,1.0,0,-51.0
0xffe1466765c83141e95b3b2d7c0b4940a1dd4855fa7acc2c23518d5ec464841a,econ,15-50K,S1,YES,0.033,50.0,1.0,0,-51.0
0xd94b503e23bf84cd40fc37b3eb56e29ab7f03c1cecf92545c87cd86892b857f5,econ,15-50K,S1,YES,0.018,50.0,1.0,0,-51.0
0x38d0cbf73226c874139904164cb8a0929f333002909453a77fe6f62a8256ec34,econ,15-50K,S1,YES,0.008,50.0,1.0,0,-51.0
0x609753a08ce4349f03285de1c397bb02270b1d7f76f03ef0357e38933d91e6fc,econ,15-50K,S1,YES,0.1,50.0,1.0,0,-51.0
0xfcc93daea47eff5c0453c5982a2ea2c4fd1bd19f788aaae7dc02a433dcf1061b,econ,15-50K,S1,YES,0.0265,50.0,1.0,1,1835.7924528301887
0x5b782c35d9cbd6e9d38597bd0af4e53d3263bde143e4d4ffdbd76d0a094f4be4,econ,15-50K,S1,YES,0.12,50.0,1.0,0,-51.0
0x7c23eb43f7aeca2ed64186ea1b8269d61ab53c564911b91b2808b51d85d5db8b,econ,15-50K,S1,YES,0.0895,50.0,1.0,0,-51.0
0x19339b2520e19a4ea69a5cc30ee40e467833a6cbde2c13b3dea4f8c87c3d898c,econ,15-50K,S1,YES,0.12,50.0,1.0,0,-51.0
0x54ee81d959b52711cbef37fb26ed617c1aed90d8043a10f8800dcec6839ca846,econ,15-50K,S1,YES,0.0275,50.0,1.0,0,-51.0
0x7a66d5c411a072825a22f42fb6987746d1ab711db3644568f77d8628402ef7cf,econ,15-50K,S1,YES,0.012,50.0,1.0,0,-51.0
0xe50896651decb1916a4182ed827434daf9935faf8cf9cf03415f5b8a6cdf40a5,econ,15-50K,S1,YES,0.07,50.0,1.0,0,-51.0
0x3632578a2244a4cb8e775e24c20a24b5e229f8c3b118ee79bd95a3bfc1bd7ccf,econ,15-50K,S1,NO,0.905,50.0,1.0,1,-51.0
0x594e0652b1074e64ff56a3dbf74ea901eee3f6bfe6fb8f5c22f10e91a2c7e63f,econ,15-50K,S1,YES,0.0805,50.0,1.0,0,-51.0
